sys.exec.out.time {s},dyn.satellite.pos[0] {m},dyn.satellite.pos[1] {m},dyn.satellite.pos[2] {m},dyn.satellite.Rtrans[0][0] {--},dyn.satellite.Rtrans[0][1] {--},dyn.satellite.Rtrans[0][2] {--},dyn.satellite.Rtrans[1][0] {--},dyn.satellite.Rtrans[1][1] {--},dyn.satellite.Rtrans[1][2] {--},dyn.satellite.Rtrans[2][0] {--},dyn.satellite.Rtrans[2][1] {--},dyn.satellite.Rtrans[2][2] {--},dyn.satellite.vel[0] {m/s},dyn.satellite.vel[1] {m/s},dyn.satellite.vel[2] {m/s},dyn.satellite.force[0] {kg*m/s2},dyn.satellite.force[1] {kg*m/s2},dyn.satellite.force[2] {kg*m/s2},dyn.satellite.torque[0] {kg*m2/s2},dyn.satellite.torque[1] {kg*m2/s2},dyn.satellite.torque[2] {kg*m2/s2},dyn.satellite.main_engine.on {--},dyn.satellite.thruster_B1.on {--},dyn.satellite.thruster_B2.on {--},dyn.satellite.thruster_B3.on {--},dyn.satellite.thruster_B4.on {--},dyn.satellite.thruster_L1.on {--},dyn.satellite.thruster_L2.on {--},dyn.satellite.thruster_L3.on {--},dyn.satellite.thruster_L4.on {--},dyn.satellite.thruster_R1.on {--},dyn.satellite.thruster_R2.on {--},dyn.satellite.thruster_R3.on {--},dyn.satellite.thruster_R4.on {--},dyn.satellite.thruster_T1.on {--},dyn.satellite.thruster_T2.on {--},dyn.satellite.thruster_T3.on {--},dyn.satellite.thruster_T4.on {--}
              2492.8,  -6387123.092484617,   2523334.193463923,                   0,-3.899654579286712e-15,                   0,                   1,                   1,                   0,3.899654579286712e-15,                   0,                   1,                   0,  -2799.219625952221,  -7085.451052921017,                   0,   7860.129784441343,  -3105.268829637704,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2492.9,  -6387402.975145989,    2522625.63283374,                   0,-3.89979335716479e-15,                   0,                   1,                   1,                   0,3.89979335716479e-15,                   0,                   1,                   0,   -2798.43359575149,   -7085.76153620581,                   0,   7860.474214038809,  -3104.396859839008,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                2493,   -6387682.77920262,   2521917.041159588,                   0,-3.899932135042868e-15,                   0,                   1,                   1,                   0,3.899932135042868e-15,                   0,                   1,                   0,  -2797.647531112637,  -7086.071932291712,                   0,   7860.818546903609,  -3103.524851836937,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2493.1,  -6387962.504651064,   2521208.418450188,                   0,-3.900070912920946e-15,                   0,                   1,                   1,                   0,3.900070912920946e-15,                   0,                   1,                   0,  -2796.861432045334,  -7086.382241174903,                   0,   7861.162783031508,  -3102.652805642224,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2493.2,  -6388242.151487881,    2520499.76471426,                   0,-3.900209690799024e-15,                   0,                   1,                   1,                   0,3.900209690799024e-15,                   0,                   1,                   0,  -2796.075298559256,  -7086.692462851567,                   0,   7861.506922418267,  -3101.780721265598,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2493.3,  -6388521.719709629,   2519791.079960525,                   0,-3.900348468677102e-15,                   0,                   1,                   1,                   0,3.900348468677102e-15,                   0,                   1,                   0,  -2795.289130664076,  -7087.002597317884,                   0,   7861.850965059653,  -3100.908598717791,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2493.4,  -6388801.209312867,   2519082.364197704,                   0,-3.90048724655518e-15,                   0,                   1,                   1,                   0,3.90048724655518e-15,                   0,                   1,                   0,  -2794.502928369469,  -7087.312644570039,                   0,   7862.194910951428,  -3100.036438009537,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2493.5,  -6389080.620294156,   2518373.617434518,                   0,-3.900626024433258e-15,                   0,                   1,                   1,                   0,3.900626024433258e-15,                   0,                   1,                   0,  -2793.716691685111,  -7087.622604604215,                   0,   7862.538760089358,  -3099.164239151565,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2493.6,  -6389359.952650058,   2517664.839679691,                   0,-3.900764802311336e-15,                   0,                   1,                   1,                   0,3.900764802311336e-15,                   0,                   1,                   0,  -2792.930420620677,  -7087.932477416597,                   0,    7862.88251246922,  -3098.292002154615,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2493.7,  -6389639.206377135,   2516956.030941943,                   0,-3.900903580189414e-15,                   0,                   1,                   1,                   0,3.900903580189414e-15,                   0,                   1,                   0,  -2792.144115185843,  -7088.242263003374,                   0,   7863.226168086776,  -3097.419727029415,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2493.8,   -6389918.38147195,   2516247.191229998,                   0,-3.901042358067492e-15,                   0,                   1,                   1,                   0,3.901042358067492e-15,                   0,                   1,                   0,  -2791.357775390285,  -7088.551961360733,                   0,   7863.569726937803,  -3096.547413786704,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2493.9,  -6390197.477931067,   2515538.320552579,                   0,-3.90118113594557e-15,                   0,                   1,                   1,                   0,3.90118113594557e-15,                   0,                   1,                   0,   -2790.57140124368,  -7088.861572484862,                   0,   7863.913189018066,  -3095.675062437213,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
                2494,  -6390476.495751053,   2514829.418918409,                   0,-3.901319913823648e-15,                   0,                   1,                   1,                   0,3.901319913823648e-15,                   0,                   1,                   0,  -2789.784992755706,  -7089.171096371951,                   0,   7864.256554323346,  -3094.802672991681,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2494.1,  -6390755.434928474,   2514120.486336213,                   0,-3.901458691701726e-15,                   0,                   1,                   1,                   0,3.901458691701726e-15,                   0,                   1,                   0,  -2788.998549936041,  -7089.480533018191,                   0,   7864.599822849413,  -3093.930245460841,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
              2494.2,  -6391034.295459896,   2513411.522814714,                   0,-3.901597469579804e-15,                   0,                   1,                   1,                   0,3.901597469579804e-15,                   0,                   1,                   0,  -2788.212072794362,  -7089.789882419774,                   0,   7864.942994592039,   -3093.05777985543,                   0,                   0,                   0,                   0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
